date,product_id,sales
2025-01-30 00:00:00,Product_13,230
2025-01-31 00:00:00,Product_13,213
2025-02-01 00:00:00,Product_13,319
2025-02-02 00:00:00,Product_13,335
2025-02-03 00:00:00,Product_13,245
2025-02-04 00:00:00,Product_13,457
2025-02-05 00:00:00,Product_13,216
2025-02-06 00:00:00,Product_13,269
2025-02-07 00:00:00,Product_13,233
2025-02-08 00:00:00,Product_13,328
2025-02-09 00:00:00,Product_13,344
2025-02-10 00:00:00,Product_13,286
2025-02-11 00:00:00,Product_13,242
2025-02-12 00:00:00,Product_13,260
2025-02-13 00:00:00,Product_13,244
2025-02-14 00:00:00,Product_13,241
2025-02-15 00:00:00,Product_13,308
2025-02-16 00:00:00,Product_13,296
2025-02-17 00:00:00,Product_13,252
2025-02-18 00:00:00,Product_13,253
2025-02-19 00:00:00,Product_13,242
2025-02-20 00:00:00,Product_13,235
2025-02-21 00:00:00,Product_13,250
2025-02-22 00:00:00,Product_13,337
2025-02-23 00:00:00,Product_13,322
2025-02-24 00:00:00,Product_13,282
2025-02-25 00:00:00,Product_13,273
2025-02-26 00:00:00,Product_13,298
2025-02-27 00:00:00,Product_13,474
2025-02-28 00:00:00,Product_13,257
2025-03-01 00:00:00,Product_13,368
2025-03-02 00:00:00,Product_13,353
2025-03-03 00:00:00,Product_13,256
2025-03-04 00:00:00,Product_13,241
2025-03-05 00:00:00,Product_13,233
2025-03-06 00:00:00,Product_13,227
2025-03-07 00:00:00,Product_13,233
2025-03-08 00:00:00,Product_13,294
2025-03-09 00:00:00,Product_13,342
2025-03-10 00:00:00,Product_13,207
2025-03-11 00:00:00,Product_13,462
2025-03-12 00:00:00,Product_13,218
2025-03-13 00:00:00,Product_13,217
2025-03-14 00:00:00,Product_13,269
2025-03-15 00:00:00,Product_13,380
2025-03-16 00:00:00,Product_13,351
2025-03-17 00:00:00,Product_13,239
2025-03-18 00:00:00,Product_13,252
2025-03-19 00:00:00,Product_13,244
2025-03-20 00:00:00,Product_13,224
2025-03-21 00:00:00,Product_13,292
2025-03-22 00:00:00,Product_13,333
2025-03-23 00:00:00,Product_13,389
2025-03-24 00:00:00,Product_13,262
2025-03-25 00:00:00,Product_13,215
2025-03-26 00:00:00,Product_13,240
2025-03-27 00:00:00,Product_13,318
2025-03-28 00:00:00,Product_13,265
2025-03-29 00:00:00,Product_13,332
2025-03-30 00:00:00,Product_13,334
2025-03-31 00:00:00,Product_13,262
2025-04-01 00:00:00,Product_13,250
2025-04-02 00:00:00,Product_13,238
2025-04-03 00:00:00,Product_13,252
2025-04-04 00:00:00,Product_13,247
2025-04-05 00:00:00,Product_13,351
2025-04-06 00:00:00,Product_13,348
2025-04-07 00:00:00,Product_13,270
2025-04-08 00:00:00,Product_13,280
2025-04-09 00:00:00,Product_13,234
2025-04-10 00:00:00,Product_13,261
2025-04-11 00:00:00,Product_13,241
2025-04-12 00:00:00,Product_13,310
2025-04-13 00:00:00,Product_13,335
2025-04-14 00:00:00,Product_13,234
2025-04-15 00:00:00,Product_13,250
2025-04-16 00:00:00,Product_13,236
2025-04-17 00:00:00,Product_13,260
2025-04-18 00:00:00,Product_13,255
2025-04-19 00:00:00,Product_13,336
2025-04-20 00:00:00,Product_13,330
2025-04-21 00:00:00,Product_13,284
2025-04-22 00:00:00,Product_13,267
2025-04-23 00:00:00,Product_13,230
2025-04-24 00:00:00,Product_13,470
2025-04-25 00:00:00,Product_13,253
2025-04-26 00:00:00,Product_13,342
2025-04-27 00:00:00,Product_13,351
2025-04-28 00:00:00,Product_13,276
2025-04-29 00:00:00,Product_13,235
2025-04-30 00:00:00,Product_13,235
2025-05-01 00:00:00,Product_13,234
2025-05-02 00:00:00,Product_13,208
2025-05-03 00:00:00,Product_13,342
2025-05-04 00:00:00,Product_13,341
2025-05-05 00:00:00,Product_13,263
2025-05-06 00:00:00,Product_13,262
2025-05-07 00:00:00,Product_13,205
2025-05-08 00:00:00,Product_13,193
2025-05-09 00:00:00,Product_13,274
2025-05-10 00:00:00,Product_13,298
2025-05-11 00:00:00,Product_13,335
2025-05-12 00:00:00,Product_13,243
2025-05-13 00:00:00,Product_13,250
2025-05-14 00:00:00,Product_13,259
2025-05-15 00:00:00,Product_13,246
2025-05-16 00:00:00,Product_13,249
2025-05-17 00:00:00,Product_13,335
2025-05-18 00:00:00,Product_13,333
2025-05-19 00:00:00,Product_13,459
2025-05-20 00:00:00,Product_13,231
2025-05-21 00:00:00,Product_13,212
2025-05-22 00:00:00,Product_13,228
2025-05-23 00:00:00,Product_13,237
2025-05-24 00:00:00,Product_13,278
2025-05-25 00:00:00,Product_13,345
2025-05-26 00:00:00,Product_13,251
2025-05-27 00:00:00,Product_13,207
2025-05-28 00:00:00,Product_13,199
2025-05-29 00:00:00,Product_13,446
2025-05-30 00:00:00,Product_13,262
2025-05-31 00:00:00,Product_13,314
2025-06-01 00:00:00,Product_13,322
2025-06-02 00:00:00,Product_13,204
2025-06-03 00:00:00,Product_13,198
2025-06-04 00:00:00,Product_13,237
2025-06-05 00:00:00,Product_13,204
2025-06-06 00:00:00,Product_13,218
2025-06-07 00:00:00,Product_13,270
2025-06-08 00:00:00,Product_13,296
2025-06-09 00:00:00,Product_13,237
2025-06-10 00:00:00,Product_13,223
2025-06-11 00:00:00,Product_13,227
2025-06-12 00:00:00,Product_13,238
2025-06-13 00:00:00,Product_13,224
2025-06-14 00:00:00,Product_13,282
2025-06-15 00:00:00,Product_13,279
2025-06-16 00:00:00,Product_13,215
2025-06-17 00:00:00,Product_13,209
2025-06-18 00:00:00,Product_13,232
2025-06-19 00:00:00,Product_13,230
2025-06-20 00:00:00,Product_13,226
2025-06-21 00:00:00,Product_13,322
2025-06-22 00:00:00,Product_13,313
2025-06-23 00:00:00,Product_13,212
2025-06-24 00:00:00,Product_13,211
2025-06-25 00:00:00,Product_13,216
2025-06-26 00:00:00,Product_13,188
2025-06-27 00:00:00,Product_13,201
2025-06-28 00:00:00,Product_13,314
2025-06-29 00:00:00,Product_13,357
2025-06-30 00:00:00,Product_13,222
2025-07-01 00:00:00,Product_13,211
2025-07-02 00:00:00,Product_13,195
2025-07-03 00:00:00,Product_13,212
2025-07-04 00:00:00,Product_13,193
2025-07-05 00:00:00,Product_13,346
2025-07-06 00:00:00,Product_13,278
2025-07-07 00:00:00,Product_13,181
2025-07-08 00:00:00,Product_13,195
2025-07-09 00:00:00,Product_13,170
2025-07-10 00:00:00,Product_13,217
2025-07-11 00:00:00,Product_13,198
2025-07-12 00:00:00,Product_13,284
2025-07-13 00:00:00,Product_13,283
2025-07-14 00:00:00,Product_13,236
2025-07-15 00:00:00,Product_13,205
2025-07-16 00:00:00,Product_13,176
2025-07-17 00:00:00,Product_13,222
2025-07-18 00:00:00,Product_13,182
2025-07-19 00:00:00,Product_13,294
2025-07-20 00:00:00,Product_13,304
2025-07-21 00:00:00,Product_13,211
2025-07-22 00:00:00,Product_13,214
2025-07-23 00:00:00,Product_13,185
2025-07-24 00:00:00,Product_13,432
2025-07-25 00:00:00,Product_13,209
2025-07-26 00:00:00,Product_13,293
2025-07-27 00:00:00,Product_13,288
2025-07-28 00:00:00,Product_13,201
2025-07-29 00:00:00,Product_13,213
2025-07-30 00:00:00,Product_13,199
2025-07-31 00:00:00,Product_13,209
2025-08-01 00:00:00,Product_13,208
2025-08-02 00:00:00,Product_13,270
2025-08-03 00:00:00,Product_13,307
2025-08-04 00:00:00,Product_13,189
2025-08-05 00:00:00,Product_13,190
2025-08-06 00:00:00,Product_13,172
2025-08-07 00:00:00,Product_13,180
2025-08-08 00:00:00,Product_13,163
2025-08-09 00:00:00,Product_13,295
2025-08-10 00:00:00,Product_13,288
2025-08-11 00:00:00,Product_13,178
2025-08-12 00:00:00,Product_13,161
2025-08-13 00:00:00,Product_13,198
2025-08-14 00:00:00,Product_13,147
2025-08-15 00:00:00,Product_13,204
2025-08-16 00:00:00,Product_13,273
2025-08-17 00:00:00,Product_13,293
2025-08-18 00:00:00,Product_13,198
2025-08-19 00:00:00,Product_13,159
2025-08-20 00:00:00,Product_13,203
2025-08-21 00:00:00,Product_13,191
2025-08-22 00:00:00,Product_13,196
2025-08-23 00:00:00,Product_13,258
2025-08-24 00:00:00,Product_13,299
2025-08-25 00:00:00,Product_13,196
2025-08-26 00:00:00,Product_13,220
2025-08-27 00:00:00,Product_13,216
2025-08-28 00:00:00,Product_13,181
2025-08-29 00:00:00,Product_13,215
2025-08-30 00:00:00,Product_13,312
2025-08-31 00:00:00,Product_13,293
2025-09-01 00:00:00,Product_13,206
2025-09-02 00:00:00,Product_13,153
2025-09-03 00:00:00,Product_13,186
2025-09-04 00:00:00,Product_13,168
2025-09-05 00:00:00,Product_13,191
2025-09-06 00:00:00,Product_13,246
2025-09-07 00:00:00,Product_13,244
2025-09-08 00:00:00,Product_13,210
2025-09-09 00:00:00,Product_13,201
2025-09-10 00:00:00,Product_13,183
2025-09-11 00:00:00,Product_13,154
2025-09-12 00:00:00,Product_13,170
2025-09-13 00:00:00,Product_13,262
2025-09-14 00:00:00,Product_13,268
2025-09-15 00:00:00,Product_13,142
2025-09-16 00:00:00,Product_13,143
2025-09-17 00:00:00,Product_13,171
2025-09-18 00:00:00,Product_13,190
2025-09-19 00:00:00,Product_13,196
2025-09-20 00:00:00,Product_13,508
2025-09-21 00:00:00,Product_13,316
2025-09-22 00:00:00,Product_13,189
2025-09-23 00:00:00,Product_13,212
2025-09-24 00:00:00,Product_13,198
2025-09-25 00:00:00,Product_13,174
2025-09-26 00:00:00,Product_13,157
2025-09-27 00:00:00,Product_13,234
2025-09-28 00:00:00,Product_13,298
2025-09-29 00:00:00,Product_13,188
2025-09-30 00:00:00,Product_13,173
2025-10-01 00:00:00,Product_13,363
2025-10-02 00:00:00,Product_13,192
2025-10-03 00:00:00,Product_13,211
2025-10-04 00:00:00,Product_13,274
2025-10-05 00:00:00,Product_13,259
2025-10-06 00:00:00,Product_13,233
2025-10-07 00:00:00,Product_13,220
2025-10-08 00:00:00,Product_13,170
2025-10-09 00:00:00,Product_13,172
2025-10-10 00:00:00,Product_13,171
2025-10-11 00:00:00,Product_13,315
2025-10-12 00:00:00,Product_13,306
2025-10-13 00:00:00,Product_13,192
2025-10-14 00:00:00,Product_13,214
2025-10-15 00:00:00,Product_13,168
2025-10-16 00:00:00,Product_13,182
2025-10-17 00:00:00,Product_13,199
2025-10-18 00:00:00,Product_13,258
2025-10-19 00:00:00,Product_13,256
2025-10-20 00:00:00,Product_13,150
2025-10-21 00:00:00,Product_13,209
2025-10-22 00:00:00,Product_13,127
2025-10-23 00:00:00,Product_13,184
2025-10-24 00:00:00,Product_13,244
2025-10-25 00:00:00,Product_13,251
2025-10-26 00:00:00,Product_13,285
2025-10-27 00:00:00,Product_13,143
2025-10-28 00:00:00,Product_13,147
2025-10-29 00:00:00,Product_13,172
2025-10-30 00:00:00,Product_13,163
2025-10-31 00:00:00,Product_13,199
2025-11-01 00:00:00,Product_13,272
2025-11-02 00:00:00,Product_13,303
2025-11-03 00:00:00,Product_13,214
2025-11-04 00:00:00,Product_13,277
2025-11-05 00:00:00,Product_13,235
2025-11-06 00:00:00,Product_13,171
2025-11-07 00:00:00,Product_13,218
2025-11-08 00:00:00,Product_13,334
2025-11-09 00:00:00,Product_13,294
2025-11-10 00:00:00,Product_13,188
2025-11-11 00:00:00,Product_13,174
2025-11-12 00:00:00,Product_13,217
2025-11-13 00:00:00,Product_13,213
2025-11-14 00:00:00,Product_13,214
2025-11-15 00:00:00,Product_13,287
2025-11-16 00:00:00,Product_13,292
2025-11-17 00:00:00,Product_13,204
2025-11-18 00:00:00,Product_13,221
2025-11-19 00:00:00,Product_13,219
2025-11-20 00:00:00,Product_13,198
2025-11-21 00:00:00,Product_13,210
2025-11-22 00:00:00,Product_13,302
2025-11-23 00:00:00,Product_13,287
2025-11-24 00:00:00,Product_13,196
2025-11-25 00:00:00,Product_13,189
2025-11-26 00:00:00,Product_13,220
2025-11-27 00:00:00,Product_13,206
2025-11-28 00:00:00,Product_13,234
2025-11-29 00:00:00,Product_13,263
2025-11-30 00:00:00,Product_13,285
2025-12-01 00:00:00,Product_13,233
2025-12-02 00:00:00,Product_13,200
2025-12-03 00:00:00,Product_13,266
2025-12-04 00:00:00,Product_13,243
2025-12-05 00:00:00,Product_13,220
2025-12-06 00:00:00,Product_13,351
2025-12-07 00:00:00,Product_13,303
2025-12-08 00:00:00,Product_13,209
2025-12-09 00:00:00,Product_13,193
2025-12-10 00:00:00,Product_13,235
2025-12-11 00:00:00,Product_13,214
2025-12-12 00:00:00,Product_13,274
2025-12-13 00:00:00,Product_13,365
2025-12-14 00:00:00,Product_13,349
2025-12-15 00:00:00,Product_13,223
2025-12-16 00:00:00,Product_13,243
2025-12-17 00:00:00,Product_13,245
2025-12-18 00:00:00,Product_13,194
2025-12-19 00:00:00,Product_13,232
2025-12-20 00:00:00,Product_13,374
2025-12-21 00:00:00,Product_13,275
2025-12-22 00:00:00,Product_13,260
2025-12-23 00:00:00,Product_13,241
2025-12-24 00:00:00,Product_13,241
2025-12-25 00:00:00,Product_13,230
2025-12-26 00:00:00,Product_13,246
2025-12-27 00:00:00,Product_13,319
2025-12-28 00:00:00,Product_13,353
2025-12-29 00:00:00,Product_13,219
2025-12-30 00:00:00,Product_13,244
2023-01-01 00:00:00,Product_14,235
2023-01-02 00:00:00,Product_14,172
2023-01-03 00:00:00,Product_14,184
2023-01-04 00:00:00,Product_14,160
2023-01-05 00:00:00,Product_14,168
2023-01-06 00:00:00,Product_14,175
2023-01-07 00:00:00,Product_14,229
2023-01-08 00:00:00,Product_14,229
2023-01-09 00:00:00,Product_14,163
2023-01-10 00:00:00,Product_14,175
2023-01-11 00:00:00,Product_14,189
2023-01-12 00:00:00,Product_14,147
2023-01-13 00:00:00,Product_14,165
2023-01-14 00:00:00,Product_14,246
2023-01-15 00:00:00,Product_14,209
2023-01-16 00:00:00,Product_14,150
2023-01-17 00:00:00,Product_14,164
2023-01-18 00:00:00,Product_14,194
2023-01-19 00:00:00,Product_14,140
2023-01-20 00:00:00,Product_14,168
2023-01-21 00:00:00,Product_14,228
2023-01-22 00:00:00,Product_14,227
2023-01-23 00:00:00,Product_14,165
2023-01-24 00:00:00,Product_14,155
2023-01-25 00:00:00,Product_14,142
2023-01-26 00:00:00,Product_14,142
2023-01-27 00:00:00,Product_14,151
2023-01-28 00:00:00,Product_14,240
2023-01-29 00:00:00,Product_14,247
2023-01-30 00:00:00,Product_14,158
2023-01-31 00:00:00,Product_14,182
2023-02-01 00:00:00,Product_14,148
2023-02-02 00:00:00,Product_14,151
2023-02-03 00:00:00,Product_14,285
2023-02-04 00:00:00,Product_14,228
2023-02-05 00:00:00,Product_14,248
2023-02-06 00:00:00,Product_14,178
2023-02-07 00:00:00,Product_14,179
2023-02-08 00:00:00,Product_14,168
2023-02-09 00:00:00,Product_14,186
2023-02-10 00:00:00,Product_14,203
2023-02-11 00:00:00,Product_14,249
2023-02-12 00:00:00,Product_14,235
2023-02-13 00:00:00,Product_14,309
2023-02-14 00:00:00,Product_14,156
2023-02-15 00:00:00,Product_14,164
2023-02-16 00:00:00,Product_14,159
2023-02-17 00:00:00,Product_14,157
2023-02-18 00:00:00,Product_14,253
2023-02-19 00:00:00,Product_14,235
2023-02-20 00:00:00,Product_14,169
2023-02-21 00:00:00,Product_14,174
2023-02-22 00:00:00,Product_14,173
2023-02-23 00:00:00,Product_14,174
2023-02-24 00:00:00,Product_14,153
2023-02-25 00:00:00,Product_14,230
2023-02-26 00:00:00,Product_14,221
2023-02-27 00:00:00,Product_14,159
2023-02-28 00:00:00,Product_14,302
2023-03-01 00:00:00,Product_14,173
2023-03-02 00:00:00,Product_14,149
2023-03-03 00:00:00,Product_14,181
2023-03-04 00:00:00,Product_14,245
2023-03-05 00:00:00,Product_14,231
2023-03-06 00:00:00,Product_14,317
2023-03-07 00:00:00,Product_14,173
2023-03-08 00:00:00,Product_14,170
2023-03-09 00:00:00,Product_14,302
2023-03-10 00:00:00,Product_14,179
2023-03-11 00:00:00,Product_14,243
2023-03-12 00:00:00,Product_14,247
2023-03-13 00:00:00,Product_14,147
2023-03-14 00:00:00,Product_14,169
2023-03-15 00:00:00,Product_14,158
2023-03-16 00:00:00,Product_14,179
2023-03-17 00:00:00,Product_14,154
2023-03-18 00:00:00,Product_14,260
2023-03-19 00:00:00,Product_14,247
2023-03-20 00:00:00,Product_14,191
2023-03-21 00:00:00,Product_14,172
2023-03-22 00:00:00,Product_14,170
2023-03-23 00:00:00,Product_14,186
2023-03-24 00:00:00,Product_14,163
2023-03-25 00:00:00,Product_14,245
2023-03-26 00:00:00,Product_14,252
2023-03-27 00:00:00,Product_14,194
2023-03-28 00:00:00,Product_14,156
2023-03-29 00:00:00,Product_14,182
2023-03-30 00:00:00,Product_14,195
2023-03-31 00:00:00,Product_14,192
2023-04-01 00:00:00,Product_14,235
2023-04-02 00:00:00,Product_14,231
2023-04-03 00:00:00,Product_14,181
2023-04-04 00:00:00,Product_14,154
2023-04-05 00:00:00,Product_14,160
2023-04-06 00:00:00,Product_14,176
2023-04-07 00:00:00,Product_14,166
2023-04-08 00:00:00,Product_14,257
2023-04-09 00:00:00,Product_14,266
2023-04-10 00:00:00,Product_14,164
2023-04-11 00:00:00,Product_14,206
2023-04-12 00:00:00,Product_14,187
2023-04-13 00:00:00,Product_14,165
2023-04-14 00:00:00,Product_14,168
2023-04-15 00:00:00,Product_14,242
2023-04-16 00:00:00,Product_14,251
2023-04-17 00:00:00,Product_14,164
2023-04-18 00:00:00,Product_14,156
2023-04-19 00:00:00,Product_14,177
2023-04-20 00:00:00,Product_14,188
2023-04-21 00:00:00,Product_14,143
2023-04-22 00:00:00,Product_14,238
2023-04-23 00:00:00,Product_14,230
2023-04-24 00:00:00,Product_14,170
2023-04-25 00:00:00,Product_14,146
2023-04-26 00:00:00,Product_14,150
2023-04-27 00:00:00,Product_14,156
2023-04-28 00:00:00,Product_14,157
2023-04-29 00:00:00,Product_14,253
2023-04-30 00:00:00,Product_14,254
2023-05-01 00:00:00,Product_14,147
2023-05-02 00:00:00,Product_14,159
2023-05-03 00:00:00,Product_14,142
2023-05-04 00:00:00,Product_14,166
2023-05-05 00:00:00,Product_14,126
2023-05-06 00:00:00,Product_14,233
2023-05-07 00:00:00,Product_14,256
2023-05-08 00:00:00,Product_14,178
2023-05-09 00:00:00,Product_14,158
2023-05-10 00:00:00,Product_14,175
2023-05-11 00:00:00,Product_14,163
2023-05-12 00:00:00,Product_14,178
2023-05-13 00:00:00,Product_14,242
2023-05-14 00:00:00,Product_14,264
2023-05-15 00:00:00,Product_14,163
2023-05-16 00:00:00,Product_14,168
2023-05-17 00:00:00,Product_14,179
2023-05-18 00:00:00,Product_14,160
2023-05-19 00:00:00,Product_14,147
2023-05-20 00:00:00,Product_14,225
2023-05-21 00:00:00,Product_14,237
2023-05-22 00:00:00,Product_14,172
2023-05-23 00:00:00,Product_14,295
2023-05-24 00:00:00,Product_14,178
2023-05-25 00:00:00,Product_14,174
2023-05-26 00:00:00,Product_14,159
2023-05-27 00:00:00,Product_14,250
2023-05-28 00:00:00,Product_14,253
2023-05-29 00:00:00,Product_14,189
2023-05-30 00:00:00,Product_14,185
2023-05-31 00:00:00,Product_14,153
2023-06-01 00:00:00,Product_14,153
2023-06-02 00:00:00,Product_14,146
2023-06-03 00:00:00,Product_14,244
2023-06-04 00:00:00,Product_14,247
2023-06-05 00:00:00,Product_14,121
2023-06-06 00:00:00,Product_14,176
2023-06-07 00:00:00,Product_14,158
2023-06-08 00:00:00,Product_14,172
2023-06-09 00:00:00,Product_14,158
2023-06-10 00:00:00,Product_14,241
2023-06-11 00:00:00,Product_14,247
2023-06-12 00:00:00,Product_14,141
2023-06-13 00:00:00,Product_14,146
2023-06-14 00:00:00,Product_14,176
2023-06-15 00:00:00,Product_14,158
2023-06-16 00:00:00,Product_14,140
2023-06-17 00:00:00,Product_14,227
2023-06-18 00:00:00,Product_14,226
2023-06-19 00:00:00,Product_14,170
2023-06-20 00:00:00,Product_14,286
2023-06-21 00:00:00,Product_14,169
2023-06-22 00:00:00,Product_14,164
2023-06-23 00:00:00,Product_14,159
2023-06-24 00:00:00,Product_14,208
2023-06-25 00:00:00,Product_14,248
2023-06-26 00:00:00,Product_14,141
2023-06-27 00:00:00,Product_14,132
2023-06-28 00:00:00,Product_14,144
2023-06-29 00:00:00,Product_14,161
2023-06-30 00:00:00,Product_14,186
2023-07-01 00:00:00,Product_14,226
2023-07-02 00:00:00,Product_14,245
2023-07-03 00:00:00,Product_14,115
2023-07-04 00:00:00,Product_14,138
2023-07-05 00:00:00,Product_14,150
2023-07-06 00:00:00,Product_14,143
2023-07-07 00:00:00,Product_14,177
2023-07-08 00:00:00,Product_14,204
2023-07-09 00:00:00,Product_14,228
2023-07-10 00:00:00,Product_14,146
2023-07-11 00:00:00,Product_14,149
2023-07-12 00:00:00,Product_14,175
2023-07-13 00:00:00,Product_14,154
2023-07-14 00:00:00,Product_14,139
2023-07-15 00:00:00,Product_14,225
2023-07-16 00:00:00,Product_14,238
2023-07-17 00:00:00,Product_14,164
2023-07-18 00:00:00,Product_14,136
2023-07-19 00:00:00,Product_14,124
2023-07-20 00:00:00,Product_14,172
2023-07-21 00:00:00,Product_14,155
2023-07-22 00:00:00,Product_14,216
2023-07-23 00:00:00,Product_14,230
2023-07-24 00:00:00,Product_14,122
2023-07-25 00:00:00,Product_14,124
2023-07-26 00:00:00,Product_14,128
2023-07-27 00:00:00,Product_14,170
2023-07-28 00:00:00,Product_14,121
2023-07-29 00:00:00,Product_14,219
2023-07-30 00:00:00,Product_14,233
2023-07-31 00:00:00,Product_14,123
2023-08-01 00:00:00,Product_14,147
2023-08-02 00:00:00,Product_14,145
2023-08-03 00:00:00,Product_14,129
2023-08-04 00:00:00,Product_14,148
2023-08-05 00:00:00,Product_14,259
2023-08-06 00:00:00,Product_14,218
2023-08-07 00:00:00,Product_14,155
2023-08-08 00:00:00,Product_14,145
2023-08-09 00:00:00,Product_14,156
2023-08-10 00:00:00,Product_14,148
2023-08-11 00:00:00,Product_14,160
2023-08-12 00:00:00,Product_14,216
2023-08-13 00:00:00,Product_14,223
2023-08-14 00:00:00,Product_14,127
2023-08-15 00:00:00,Product_14,137
2023-08-16 00:00:00,Product_14,147
2023-08-17 00:00:00,Product_14,171
2023-08-18 00:00:00,Product_14,149
2023-08-19 00:00:00,Product_14,222
2023-08-20 00:00:00,Product_14,240
2023-08-21 00:00:00,Product_14,171
2023-08-22 00:00:00,Product_14,139
2023-08-23 00:00:00,Product_14,157
2023-08-24 00:00:00,Product_14,138
2023-08-25 00:00:00,Product_14,138
2023-08-26 00:00:00,Product_14,246
2023-08-27 00:00:00,Product_14,196
2023-08-28 00:00:00,Product_14,167
2023-08-29 00:00:00,Product_14,156
2023-08-30 00:00:00,Product_14,128
2023-08-31 00:00:00,Product_14,132
2023-09-01 00:00:00,Product_14,171
2023-09-02 00:00:00,Product_14,214
2023-09-03 00:00:00,Product_14,259
2023-09-04 00:00:00,Product_14,158
2023-09-05 00:00:00,Product_14,144
2023-09-06 00:00:00,Product_14,128
2023-09-07 00:00:00,Product_14,128
2023-09-08 00:00:00,Product_14,142
2023-09-09 00:00:00,Product_14,211
2023-09-10 00:00:00,Product_14,216
2023-09-11 00:00:00,Product_14,116
2023-09-12 00:00:00,Product_14,151
2023-09-13 00:00:00,Product_14,128
2023-09-14 00:00:00,Product_14,128
2023-09-15 00:00:00,Product_14,148
2023-09-16 00:00:00,Product_14,238
2023-09-17 00:00:00,Product_14,214
2023-09-18 00:00:00,Product_14,137
2023-09-19 00:00:00,Product_14,260
2023-09-20 00:00:00,Product_14,161
2023-09-21 00:00:00,Product_14,145
2023-09-22 00:00:00,Product_14,127
2023-09-23 00:00:00,Product_14,237
2023-09-24 00:00:00,Product_14,227
2023-09-25 00:00:00,Product_14,115
2023-09-26 00:00:00,Product_14,151
2023-09-27 00:00:00,Product_14,139
2023-09-28 00:00:00,Product_14,141
2023-09-29 00:00:00,Product_14,150
2023-09-30 00:00:00,Product_14,194
2023-10-01 00:00:00,Product_14,216
2023-10-02 00:00:00,Product_14,137
2023-10-03 00:00:00,Product_14,143
2023-10-04 00:00:00,Product_14,130
2023-10-05 00:00:00,Product_14,137
2023-10-06 00:00:00,Product_14,108
2023-10-07 00:00:00,Product_14,232
2023-10-08 00:00:00,Product_14,228
2023-10-09 00:00:00,Product_14,133
2023-10-10 00:00:00,Product_14,182
2023-10-11 00:00:00,Product_14,165
2023-10-12 00:00:00,Product_14,157
2023-10-13 00:00:00,Product_14,150
2023-10-14 00:00:00,Product_14,209
2023-10-15 00:00:00,Product_14,213
2023-10-16 00:00:00,Product_14,179
2023-10-17 00:00:00,Product_14,128
2023-10-18 00:00:00,Product_14,315
2023-10-19 00:00:00,Product_14,125
2023-10-20 00:00:00,Product_14,110
2023-10-21 00:00:00,Product_14,190
2023-10-22 00:00:00,Product_14,219
2023-10-23 00:00:00,Product_14,122
2023-10-24 00:00:00,Product_14,143
2023-10-25 00:00:00,Product_14,150
2023-10-26 00:00:00,Product_14,267
2023-10-27 00:00:00,Product_14,169
2023-10-28 00:00:00,Product_14,211
2023-10-29 00:00:00,Product_14,228
2023-10-30 00:00:00,Product_14,157
2023-10-31 00:00:00,Product_14,178
2023-11-01 00:00:00,Product_14,124
2023-11-02 00:00:00,Product_14,125
2023-11-03 00:00:00,Product_14,133
2023-11-04 00:00:00,Product_14,230
2023-11-05 00:00:00,Product_14,232
2023-11-06 00:00:00,Product_14,191
2023-11-07 00:00:00,Product_14,167
2023-11-08 00:00:00,Product_14,156
2023-11-09 00:00:00,Product_14,124
2023-11-10 00:00:00,Product_14,165
2023-11-11 00:00:00,Product_14,222
2023-11-12 00:00:00,Product_14,219
2023-11-13 00:00:00,Product_14,180
2023-11-14 00:00:00,Product_14,178
2023-11-15 00:00:00,Product_14,181
2023-11-16 00:00:00,Product_14,159
2023-11-17 00:00:00,Product_14,173
2023-11-18 00:00:00,Product_14,258
2023-11-19 00:00:00,Product_14,230
2023-11-20 00:00:00,Product_14,184
2023-11-21 00:00:00,Product_14,130
2023-11-22 00:00:00,Product_14,169
2023-11-23 00:00:00,Product_14,161
2023-11-24 00:00:00,Product_14,170
2023-11-25 00:00:00,Product_14,245
2023-11-26 00:00:00,Product_14,267
2023-11-27 00:00:00,Product_14,146
2023-11-28 00:00:00,Product_14,161
2023-11-29 00:00:00,Product_14,165
2023-11-30 00:00:00,Product_14,136
2023-12-01 00:00:00,Product_14,154
2023-12-02 00:00:00,Product_14,228
2023-12-03 00:00:00,Product_14,255
2023-12-04 00:00:00,Product_14,159
2023-12-05 00:00:00,Product_14,161
2023-12-06 00:00:00,Product_14,160
2023-12-07 00:00:00,Product_14,170
2023-12-08 00:00:00,Product_14,185
2023-12-09 00:00:00,Product_14,251
2023-12-10 00:00:00,Product_14,292
2023-12-11 00:00:00,Product_14,183
2023-12-12 00:00:00,Product_14,150
2023-12-13 00:00:00,Product_14,183
2023-12-14 00:00:00,Product_14,152
2023-12-15 00:00:00,Product_14,120
2023-12-16 00:00:00,Product_14,237
2023-12-17 00:00:00,Product_14,233
2023-12-18 00:00:00,Product_14,171
2023-12-19 00:00:00,Product_14,181
2023-12-20 00:00:00,Product_14,175
2023-12-21 00:00:00,Product_14,181
2023-12-22 00:00:00,Product_14,171
2023-12-23 00:00:00,Product_14,245
2023-12-24 00:00:00,Product_14,275
2023-12-25 00:00:00,Product_14,162
2023-12-26 00:00:00,Product_14,163
2023-12-27 00:00:00,Product_14,172
2023-12-28 00:00:00,Product_14,174
2023-12-29 00:00:00,Product_14,149
2023-12-30 00:00:00,Product_14,268
